house_price,number_of_rooms,living_area,secondary_area,plot_area,year_built,operating_cost,sale_date,neighborhood,latitude,longitude,secondary_area_missing,month,year
6570000,5,130,6,283,2015,22000,2021-08-17,Klagshamn,56.64873155,16.4797834,0,8,2021
5200000,7,187,84,840,1938,50610,2021-07-12,Eriksfält,55.57266075,13.01024665,0,7,2021
6700000,10,176,0,178,1929,27627,2021-07-06,Kirseberg,58.5682066,16.25145245,1,7,2021
4500000,4,131,10,484,1984,24857,2021-07-02,Gullvik,55.56671045,13.0364663375846,0,7,2021
5080000,5,113,15,443,1961,39672,2021-07-02,Virentofta,55.5937226,13.0794479587648,0,7,2021
7010000,4,105,84,722,1935,32500,2021-06-09,Solbacken,55.5870633,12.9716425041949,0,6,2021
4910000,5,102,80,551,1946,44659,2021-06-08,Eriksfält,55.5738963,13.0059601159961,0,6,2021
8000000,6,144,0,372,2016,44820,2021-06-01,Sjöstad,59.3377431931047,18.039987824788,1,6,2021
5625000,4,112,13,360,1972,40000,2021-06-01,Djupadal,55.5702788,12.9533016989584,0,6,2021
5000000,5,163,0,636,1975,51274,2021-06-01,Kastanjegården,55.55391925,13.0227836476042,1,6,2021
20050000,7,278,122,1848,1909,54890,2021-05-31,Sjösida,55.5873427,12.9508009720116,0,5,2021
6800000,6,172,0,900,1989,46400,2021-05-27,Husie,55.5902942,13.1012818330946,1,5,2021
6900000,7,244,20,1006,1980,30200,2021-05-27,Kungshälla,55.5968236,13.0768265755614,0,5,2021
5305000,5,100,60,571,1936,42073,2021-05-25,Kattarp,55.5809525,13.0398199394372,0,5,2021
5300000,6,136,0,404,2007,39564,2021-05-12,Käglinge,55.53397435,13.07384135,1,5,2021
6160000,5,122,0,450,1975,28200,2021-05-10,Bunkeflostrand,55.5479379384333,12.9105680924091,1,5,2021
4100000,5,150,0,462,1966,47713,2021-05-10,Oxie,55.5426426,13.0952966,1,5,2021
5000000,5,142,22,633,1979,28510,2021-05-03,Kristineberg,55.54394635,13.0726972753973,0,5,2021
6350000,5,127,120,767,1963,28187,2021-04-26,Riseberga,55.59570605,13.0763929,0,4,2021
7500000,5,141,110,800,1964,45627,2021-04-26,Hyllie,55.575584474138,12.9674195270831,0,4,2021
4200000,4,90,20,634,1909,27690,2021-04-22,Tygelsjö,55.5169429414546,13.004048862774,0,4,2021
4320000,3,104,104,708,1975,26400,2021-04-21,Käglinge,55.5364622,13.0759023,0,4,2021
4080000,3,80,75,576,1945,25456,2021-04-21,Eriksfält,55.57449075,13.0101577171734,0,4,2021
5200000,6,240,120,764,1928,73340,2021-04-20,Almhög,55.5782244,13.0194495417768,0,4,2021
4700000,4,117,0,345,1990,31800,2021-04-20,Husie,55.58960065,13.10166905,1,4,2021
7400000,7,181,106,686,1924,30676,2021-04-16,Kvarnby,55.58895705,13.0983795716328,0,4,2021
7700000,5,145,30,673,2009,32927,2021-04-14,Tygelsjö,56.20438695,15.6460244384868,0,4,2021
6200000,4,110,56,1003,1931,29616,2021-04-14,Virentofta,55.94360125,12.8049361,0,4,2021
12600000,7,226,84,750,1928,49800,2021-04-08,Solbacken,55.58932605,12.9740265291304,0,4,2021
3380000,3,92,0,170,2016,28700,2021-04-08,Tygelsjö,55.5169429414546,13.004048862774,1,4,2021
5500000,4,107,8,237,1992,33600,2021-04-07,Djupadal,55.5706507264272,12.9582423976111,0,4,2021
8910000,4,144,57,1021,2016,25400,2021-04-01,Bunkeflostrand,55.5412798370414,12.926822480643,0,4,2021
9600000,7,194,29,628,1956,31440,2021-03-30,Rosenvång,55.5804022,12.9497305975933,0,3,2021
4650000,6,150,0,415,1980,44312,2021-03-26,Hindby,55.57369375,13.0460539,1,3,2021
6200000,5,170,0,408,1964,44400,2021-03-24,Hyllie,55.5748955,12.9669137578849,1,3,2021
7100000,5,171,18,1185,1800,33644,2021-03-17,Klagshamn,55.51911335,12.939878923046,0,3,2021
4557500,4,89,70,525,1946,50657,2021-03-05,Eriksfält,55.57427195,13.0080226770896,0,3,2021
6250000,5,144,78,605,1923,46288,2021-03-03,Rostorp,55.6137888460536,13.0472066285948,0,3,2021
3530000,2,68,0,502,1948,31500,2021-02-18,Strandhem,56.660889014154,12.8067220171378,1,2,2021
5070000,4,116,0,629,1994,38000,2021-02-18,Husie,55.5822161744173,13.0730288287076,1,2,2021
5000000,6,154,0,393,2006,38000,2021-02-17,Oxie,55.54060965,13.07561735,1,2,2021
5950000,5,142,0,374,2002,33000,2021-02-15,Vintrie,55.5542189143922,12.9722181262348,1,2,2021
7050000,6,168,6,755,1990,33918,2021-02-14,Bunkeflostrand,55.5610232,12.9115394588,0,2,2021
5400000,4,124,65,850,1890,27932,2021-02-10,Skumparp,55.9384053,12.8135537639947,0,2,2021
7200000,6,175,0,449,2000,34400,2021-02-08,Vintrie,59.4946811328691,18.529763024789,1,2,2021
7700000,6,189,74,830,1974,37056,2021-02-05,Bellevue,55.58368345,12.96896975,0,2,2021
8990000,9,244,102,351,1878,48000,2021-02-02,Sofielund,55.5874766,13.0140360023844,0,2,2021
5800000,7,181,41,1015,1982,51411,2021-01-27,Käglinge,55.53043555,13.0857079917976,0,1,2021
6850000,6,155,9,406,2007,39980,2021-01-25,Bunkeflostrand,55.5512155420907,12.9307454109371,0,1,2021
5000000,4,99,0,364,1964,32555,2021-01-18,Videdal,55.59254385,13.0657844082608,1,1,2021
4500000,5,119,53,794,1916,35746,2021-01-14,Kulladal,55.5681492472356,12.9949901442959,0,1,2021
6350000,4,116,0,811,1968,31250,2021-01-08,Kulladal,55.569442,12.9885971,1,1,2021
5300000,4,100,68,752,1929,30680,2020-12-17,Videdal,55.5891364,13.0619692748594,0,12,2020
7200000,6,183,142,726,1937,31045,2020-12-15,Rosenvång,55.58257935,12.9579756,0,12,2020
5850000,7,187,80,673,1923,18500,2020-12-12,Bergdala,55.5647496210028,12.9946975228475,0,12,2020
5300000,5,145,0,460,1968,44400,2020-12-10,Riseberga,55.60295115,13.0870935820862,1,12,2020
5650000,3,90,15,216,2004,38100,2020-11-27,Limhamn,55.5858748,12.9320673,0,11,2020
6550000,6,158,155,724,1967,25465,2020-11-23,Bellevue,55.5809742,12.9691830341092,0,11,2020
12550000,6,185,105,977,1939,55500,2020-11-22,Sjösida,55.5920569,12.9494575392893,0,11,2020
7900000,7,169,18,725,1978,37146,2020-11-19,Limhamn,55.57411755,12.9234373,0,11,2020
5260000,5,96,16,830,1966,24075,2020-11-19,Bunkeflostrand,55.55810305,12.9177101,0,11,2020
3075000,5,81,81,666,1942,46400,2020-11-15,Kattarp,55.5791079,13.0449528088871,0,11,2020
6750000,5,160,22,737,1927,40312,2020-11-05,Rosenvång,55.58184005,12.9506338698451,0,11,2020
6175000,6,145,5,273,2018,18000,2020-10-21,Bunkeflostrand,55.5544564173096,12.9325565954501,0,10,2020
10250000,6,165,129,1409,1959,45224,2020-10-08,Limhamn,59.3847576,13.4709600098556,0,10,2020
5460000,6,142,43,624,1990,36821,2020-10-07,Riseberga,55.60137425,13.0900433,0,10,2020
6800000,7,194,30,1350,1915,39736,2020-10-02,Klagshamn,55.5582705360318,12.9189969889319,0,10,2020
7650000,7,170,30,894,1999,45855,2020-09-28,Bunkeflostrand,55.55639585,12.9280102018166,0,9,2020
4200000,4,100,10,335,1929,27168,2020-09-21,Kvarnby,55.5895808,13.1029448,0,9,2020
4350000,5,123,20,380,1966,31000,2020-09-19,Bunkeflostrand,55.5543052274295,12.9112644250382,0,9,2020
18000000,7,257,165,2005,1935,65990,2020-09-13,Mellanheden,55.5882364,12.9594147263826,0,9,2020
4400000,7,118,80,880,1955,18680,2020-09-10,Husie,55.5954718,13.05534825,0,9,2020
5600000,6,109,81,779,1930,46352,2020-09-09,Kulladal,55.5719083,12.9936988643724,0,9,2020
7275000,5,115,83,600,1929,39620,2020-09-09,Limhamn,55.5762306,12.942634,0,9,2020
6000000,5,159,25,384,1975,47634,2020-09-02,Bunkeflostrand,55.5479986480653,12.912506708473,0,9,2020
5050000,6,139,35,460,1968,38400,2020-09-02,Riseberga,55.6031805,13.0874262117021,0,9,2020
3820000,5,160,0,283,1978,34793,2020-09-01,Kristineberg,55.5452561,13.0739184453298,1,9,2020
4850000,4,109,40,387,1969,22900,2020-08-26,Bunkeflostrand,56.7009870676459,12.8693970870798,0,8,2020
8575000,7,189,69,1130,1921,45373,2020-08-26,Mellanheden,55.58701655,12.9684810575032,0,8,2020
7200000,7,153,90,573,1958,66600,2020-08-24,Solbacken,55.5881405,12.98046215,0,8,2020
5475000,5,121,29,452,1966,43072,2020-08-21,Bunkeflostrand,55.71702435,13.0377681141045,0,8,2020
7100000,5,137,0,267,2016,25534,2020-08-21,Sjöstad,55.59170535,12.9355177675856,1,8,2020
6100000,8,244,57,656,1909,44312,2020-08-21,Sofielund,55.5846569280602,13.0146217299049,0,8,2020
8375000,5,152,0,806,2011,39500,2020-08-20,Bunkeflostrand,55.5595871,12.9103113906065,1,8,2020
5330000,5,123,91,418,1972,35982,2020-08-18,Kulladal,59.6051006,16.5508985,0,8,2020
4300000,5,134,28,626,1968,30400,2020-08-18,Villastad,55.57574875,13.0685204786444,0,8,2020
6100000,6,120,60,839,1927,36800,2020-08-18,Kulladal,55.57424685,12.9961240740519,0,8,2020
5700000,5,124,72,242,1953,27503,2020-08-16,Djupadal,55.5770138,12.957197313226,0,8,2020
4400000,5,127,36,360,1904,32150,2020-08-14,Eriksfält,55.5753352,13.0104604,0,8,2020
3800000,6,145,0,544,1974,23660,2020-08-11,Oxie,56.0345883,12.7122501,1,8,2020
3760000,5,131,80,572,1973,31200,2020-08-09,Kastanjegården,57.7142728,12.02175165,0,8,2020
5150000,6,152,30,328,1965,36670,2020-08-07,Limhamn,55.5737888,12.9577897640943,0,8,2020
5200000,6,167,0,626,1968,44950,2020-08-05,Villastad,55.575659,13.0695040555051,1,8,2020
5200000,4,98,10,516,1945,35894,2020-08-05,Strandhem,55.5395323,12.9125558,0,8,2020
5495000,5,157,23,720,2008,37432,2020-07-22,Kristineberg,56.1007174,12.7491025990989,0,7,2020
5050000,5,130,0,328,2016,25100,2020-07-16,Klagshamn,56.6492862078425,16.4801845239025,1,7,2020
4690000,6,140,15,639,1955,38600,2020-06-30,Riseberga,55.59952425,13.0830464187188,0,6,2020
6800000,5,147,24,432,1901,24540,2020-06-29,Hyllieby,55.568882388879,12.9643680208625,0,6,2020
4850000,6,190,46,546,1971,54432,2020-06-26,Tygelsjö,55.51445005,13.0004324,0,6,2020
5300000,6,152,0,352,2012,38167,2020-06-23,Klagshamn,55.5277832405291,12.9380131021074,1,6,2020
3710000,4,105,42,518,1968,44945,2020-06-18,Villastad,55.57506975,13.0723304174938,0,6,2020
3600000,5,130,30,1003,1932,43400,2020-06-16,Virentofta,55.58575545,13.07806555,0,6,2020
4250000,6,142,30,514,1967,47818,2020-06-14,Villastad,55.57536645,13.0690688055418,0,6,2020
5900000,5,144,0,611,2005,39628,2020-06-10,Klagshamn,55.5308364029815,12.9297814581713,1,6,2020
4970000,4,101,6,743,1956,30000,2020-06-04,Riseberga,55.59973345,13.0793923,0,6,2020
4475000,4,126,27,497,1973,34099,2020-06-03,Kulladal,55.5753009,12.9973966082606,0,6,2020
8100000,6,144,75,677,1960,51336,2020-06-02,Limhamn,55.5798403,12.9407518172695,0,6,2020
4525000,5,127,0,380,1966,28800,2020-06-01,Bunkeflostrand,55.5543171825948,12.9095327379991,1,6,2020
4445000,4,109,16,1001,1965,31000,2020-06-01,Riseberga,55.59850345,13.0836550007633,0,6,2020
3625000,5,150,12,742,1963,36000,2020-05-28,Husie,57.6686081,11.9265794,0,5,2020
6450000,5,165,30,472,1998,44000,2020-05-19,Djupadal,55.5743472,12.9642301577049,0,5,2020
4300000,5,118,118,562,1967,51300,2020-05-19,Villastad,55.57505645,13.0689934322476,0,5,2020
2400000,5,126,21,208,1976,43296,2020-05-18,Kyrkby,55.54901575,13.0916181,0,5,2020
4150000,6,158,0,432,1992,41377,2020-05-17,Husie,55.59326015,13.0753393759798,1,5,2020
7100000,5,120,88,867,1937,34300,2020-05-11,Rosenvång,55.5824267,12.9634088596042,0,5,2020
3900000,5,109,67,597,1968,50190,2020-05-11,Villastad,55.5747451,13.07275185,0,5,2020
4700000,4,96,15,515,2011,37350,2020-04-28,Strandhem,55.5394057054369,12.9171240083394,0,4,2020
5800000,6,163,10,748,1983,32904,2020-04-28,Bunkeflostrand,55.5611576,12.91438685,0,4,2020
3700000,4,120,0,480,1972,27900,2020-04-22,Hyllie,55.5686343799506,12.9576466120318,1,4,2020
5800000,6,208,30,1245,1900,45715,2020-04-21,Käglinge,55.5322968,13.0495831118895,0,4,2020
4475000,7,150,5,874,1870,48595,2020-04-17,Kulladal,55.5692271818402,12.9925106559322,0,4,2020
11400000,6,176,77,1204,1929,46525,2020-04-13,Västervång,55.5916667,12.9609187606007,0,4,2020
6150000,5,190,0,886,1978,39000,2020-04-03,Bunkeflostrand,55.56174475,12.90934395,1,4,2020
4600000,4,121,30,629,1994,27600,2020-03-30,Riseberga,55.6043314101614,13.0891973727618,0,3,2020
3565000,4,110,0,720,1923,34600,2020-03-30,Virentofta,55.59045445,13.0786954211098,1,3,2020
3900000,4,90,66,1009,1930,34878,2020-03-24,Virentofta,55.5850978,13.0786481351955,0,3,2020
4550000,4,134,0,340,1960,30363,2020-03-12,Limhamn,55.57401545,12.9224909884398,1,3,2020
5750000,5,145,9,392,2010,28430,2020-03-11,Tygelsjö,55.517373934117,12.9848932569376,0,3,2020
4950000,5,146,0,352,1970,30000,2020-03-07,Bunkeflostrand,55.551049479057,12.9131161257271,1,3,2020
5700000,6,150,0,368,2003,32987,2020-03-04,Klagshamn,55.5222616,12.93715025,1,3,2020
4275000,5,141,202,786,1975,44070,2020-03-02,Gullvik,55.5683832,13.0264057611386,0,3,2020
4456000,5,136,55,787,1923,44535,2020-02-21,Valdemarsro,55.611262,13.0713778235935,0,2,2020
5290000,7,185,19,568,1977,26950,2020-02-15,Bunkeflostrand,56.16039375,15.59003895,0,2,2020
5800000,5,145,0,308,2006,25517,2020-02-14,Bunkeflostrand,55.5505476074947,12.9258759268359,1,2,2020
3325000,4,90,42,1240,1927,41777,2020-02-12,Kyrkby,55.5484485783127,13.0996607865468,0,2,2020
7920000,6,160,134,1020,1945,47282,2020-01-31,Mellanheden,55.5875771,12.9696533,0,1,2020
7100000,6,138,19,630,1960,44099,2020-01-30,Limhamn,55.58036835,12.9393770933856,0,1,2020
6695000,5,137,50,933,2013,32840,2020-01-28,Bunkeflostrand,55.5489357953204,12.9268516854982,0,1,2020
4010000,5,153,0,380,1965,32570,2020-01-22,Limhamn,55.5730034,12.9577436831543,1,1,2020
5400000,7,125,123,796,1972,30900,2020-01-22,Bunkeflostrand,55.55606975,12.92332365,0,1,2020
6500000,7,170,28,569,1959,28745,2020-01-15,Limhamn,58.430829,15.5686561,0,1,2020
3413000,5,124,0,364,1964,31950,2020-01-08,Videdal,55.5927034,13.0653197634039,1,1,2020
7000000,6,170,0,840,2016,33000,2020-01-07,Tygelsjö,55.5258840865437,12.9866574869547,1,1,2020
3220000,3,117,0,532,1975,30750,2019-12-20,Kastanjegården,55.5534613,13.02574035,1,12,2019
5600000,6,172,66,936,1973,44247,2019-12-16,Kulladal,55.5635704896081,12.9981120043153,0,12,2019
3800000,7,125,0,617,1890,36300,2019-12-05,Tygelsjö,56.20027315,15.6721729385126,1,12,2019
3700000,4,93,56,750,1955,26674,2019-11-30,Virentofta,55.59109965,13.0739207548844,0,11,2019
4500000,5,130,220,761,1929,73100,2019-11-19,Klagshamn,55.5235569,12.9313233116541,0,11,2019
6300000,6,144,48,866,1926,30881,2019-11-09,Bunkeflostrand,59.22774545,18.1195643435578,0,11,2019
3005000,7,140,49,1311,1924,35250,2019-11-06,Toarp,55.5379079,13.1263353,0,11,2019
5600000,5,142,50,720,1960,39861,2019-11-06,Limhamn,55.5783865,12.938176969725,0,11,2019
4095000,7,100,54,624,1934,46500,2019-10-31,Eriksfält,55.57653505,13.00748635,0,10,2019
3650000,5,105,25,355,1967,26577,2019-10-20,Virentofta,55.58643765,13.0728457344413,0,10,2019
3600000,5,136,8,288,2008,30718,2019-10-09,Kristineberg,55.54569565,13.0856262734925,0,10,2019
2800000,3,68,0,528,1944,26550,2019-10-08,Strandhem,55.5394057054369,12.9171240083394,1,10,2019
5675000,4,135,0,549,2008,34895,2019-10-06,Bunkeflostrand,55.5512155420907,12.9307454109371,1,10,2019
4200000,3,107,30,648,1976,25776,2019-10-01,Tygelsjö,59.6317261271875,16.5613060222577,0,10,2019
4200000,4,128,35,232,2009,28900,2019-09-21,Virentofta,55.5897362246048,13.0803807139035,0,9,2019
3230000,5,120,0,450,1968,32380,2019-09-20,Kyrkby,55.54406535,13.1007526124278,1,9,2019
3525000,6,158,30,541,1969,32018,2019-09-17,Villastad,55.57681605,13.0735552267881,0,9,2019
3600000,6,134,41,760,1920,59150,2019-09-17,Gullvik,55.5698504,13.0268244,0,9,2019
4800000,6,164,38,991,2010,28700,2019-09-17,Käglinge,55.53006815,13.0800888562173,0,9,2019
